5000 35000
submit 1029 1199
submit 1414 5719
submit 584 2063
submit 1523 425
submit 541 9949
submit 141 6583
submit 2120 7436
submit 1994 8302
submit 2052 9136
submit 1560 4640
submit 1459 9879
submit 1033 2705
submit 1136 6281
submit 2009 6958
submit 1183 6521
submit 2081 2632
submit 407 6172
submit 2424 3122
submit 378 7982
submit 2196 6500
submit 1471 8563
submit 420 4045
submit 2156 7812
submit 344 6641
submit 971 8398
submit 387 7986
submit 801 7832
submit 91 7480
submit 2029 4278
submit 2379 313
submit 774 7323
submit 1728 2662
submit 2141 1115
submit 1402 6948
submit 1906 7997
submit 2287 4998
submit 240 1340
submit 1896 2382
submit 1583 9401
submit 1045 1970
submit 241 3643
submit 1038 5573
submit 1065 4772
submit 786 4739
submit 2031 7785
submit 1546 7876
submit 636 6019
submit 298 7844
submit 206 172
submit 609 7643
submit 2176 7710
submit 1287 3520
submit 2012 2903
submit 945 5249
submit 2120 4249
submit 1115 9936
submit 76 82
submit 570 4828
submit 1978 2420
submit 868 914
submit 2300 9248
submit 243 475
submit 2386 147
submit 1644 8882
submit 1328 7104
submit 1948 4794
submit 2473 3338
submit 2041 950
submit 2063 4410
submit 1709 9917
submit 815 9814
submit 500 3978
submit 1371 3992
submit 1108 2884
submit 1530 637
submit 2004 5958
submit 1796 6176
submit 99 7995
submit 2426 1232
submit 660 4585
submit 2203 2983
submit 1698 8352
submit 1914 4357
submit 1927 5737
submit 523 9790
submit 2058 966
submit 1908 2239
submit 399 3186
submit 2106 1289
submit 876 7032
submit 139 4841
submit 612 9295
submit 2247 2611
submit 179 5257
submit 1572 5139
submit 1698 7425
submit 1453 2909
submit 2306 2268
submit 1264 8938
submit 1532 6179
submit 1378 9460
submit 247 9035
submit 62 8676
submit 21 6998
submit 398 3419
submit 1306 7893
submit 143 7437
submit 2011 1998
submit 2333 3893
submit 684 7835
submit 601 3960
submit 1085 8228
submit 108 9248
submit 1298 2255
submit 2376 1182
submit 2137 2086
submit 1240 8468
submit 1389 9853
submit 1376 4576
submit 2409 543
submit 1076 9190
submit 190 4061
submit 7 1857
submit 2104 4959
submit 1379 5875
submit 996 1000
submit 1751 3806
submit 1379 9490
submit 1917 7529
submit 1971 2480
submit 1327 4038
submit 1449 7796
submit 922 4812
submit 760 8094
submit 591 170
submit 1957 2618
submit 1435 623
submit 483 8588
submit 1305 8412
submit 1030 9192
submit 124 2184
submit 888 9147
submit 2376 8525
submit 1252 2754
submit 1151 2314
submit 283 912
submit 2020 4356
submit 950 1358
submit 1614 6443
submit 2008 8643
submit 265 9336
submit 1402 5569
submit 2255 4355
submit 1524 1935
submit 2114 3927
submit 2162 990
submit 276 4818
submit 358 3683
submit 1183 7457
submit 2472 6036
submit 1722 5666
submit 285 92
submit 201 5215
submit 1611 2044
submit 873 5455
submit 923 8169
submit 2451 8840
submit 528 2676
submit 2295 4682
submit 1803 3037
submit 1846 4918
submit 1131 7880
submit 1209 1198
submit 1430 2973
submit 1208 5708
submit 2294 8818
submit 1407 379
submit 1030 737
submit 1423 2580
submit 1784 7350
submit 438 6683
submit 1123 1895
submit 1777 2227
submit 263 1055
submit 181 1479
submit 1411 2864
submit 591 6699
submit 1733 1634
submit 337 8614
submit 104 6761
submit 154 2012
submit 585 6075
submit 2045 8387
submit 890 1732
submit 189 7079
submit 339 1723
submit 1835 2969
submit 2140 3879
submit 2022 4484
submit 241 7703
submit 2394 3049
submit 1574 510
submit 696 1360
submit 1000 690
submit 1630 8457
submit 2323 7144
submit 683 8171
submit 518 3100
submit 643 123
submit 1383 9207
submit 1526 1616
submit 1283 8207
submit 2100 2667
submit 167 2616
submit 1641 1359
submit 2485 5660
submit 466 9317
submit 1710 651
submit 2232 2960
submit 117 910
submit 2034 4518
submit 2062 5890
submit 1871 6863
submit 1869 2093
submit 924 188
submit 2218 5871
submit 2 351
submit 1639 5108
submit 1870 9502
submit 836 8522
submit 9 5618
submit 1326 485
submit 2328 5319
submit 1378 8245
submit 622 9598
submit 987 9704
submit 34 4326
submit 1860 2800
submit 1870 9125
submit 2477 7556
submit 646 8323
submit 804 3725
submit 1332 6903
submit 2188 1808
submit 1062 322
submit 102 6640
submit 1579 8415
submit 625 822
submit 874 6187
submit 1895 8933
submit 1235 5242
submit 2461 6012
submit 2467 9733
submit 1611 4622
submit 1089 3135
submit 2134 9004
submit 1590 4325
submit 2217 5905
submit 1613 171
submit 1701 9761
submit 1863 5931
submit 11 6182
submit 1070 8430
submit 596 7299
submit 283 8546
submit 1572 4437
submit 2463 7843
submit 2440 68
submit 535 5820
submit 1563 39
submit 2152 314
submit 1738 3947
submit 2491 3645
submit 175 1622
submit 946 381
submit 1210 1435
submit 1325 1125
submit 1214 9563
submit 993 2631
submit 1872 111
submit 2425 2141
submit 2308 6125
submit 906 9403
submit 2441 2989
submit 1964 2594
submit 698 3405
submit 1497 7316
submit 2052 4033
submit 892 1944
submit 2206 2957
submit 2266 1576
submit 519 1580
submit 633 8922
submit 2413 1425
submit 1035 3065
submit 1928 8848
submit 450 3593
submit 1804 8924
submit 1002 8355
submit 1377 8597
submit 1533 6663
submit 2057 4265
submit 1281 6799
submit 2290 8027
submit 2065 3264
submit 654 2368
submit 1884 1991
submit 1196 1675
submit 1489 1844
submit 664 3815
submit 756 20
submit 755 5394
submit 421 1519
submit 2086 9235
submit 862 8986
submit 196 4460
submit 2284 5772
submit 1711 7064
submit 876 442
submit 439 5589
submit 269 5384
submit 549 751
submit 999 8883
submit 2376 4763
submit 896 1596
submit 668 3532
submit 1950 371
submit 217 4399
submit 1889 3026
submit 1035 1581
submit 1998 4243
submit 1805 9960
submit 467 1409
submit 653 6380
submit 480 8501
submit 208 6393
submit 1070 9425
submit 1591 7123
submit 2022 8055
submit 1682 9630
submit 827 1636
submit 218 4030
submit 773 9877
submit 1309 8603
submit 1222 219
submit 440 5004
submit 2428 6717
submit 765 58
submit 197 4525
submit 54 2810
submit 2388 7160
submit 1697 9012
submit 1521 561
submit 21 2405
submit 2027 5405
submit 1905 3183
submit 437 9864
submit 2286 8073
submit 1818 1233
submit 1950 7363
submit 2453 1638
submit 1636 327
submit 1147 8074
submit 93 6484
submit 1811 2525
submit 2087 6460
submit 2222 947
submit 1061 610
submit 1128 8387
submit 1812 3041
submit 2338 745
submit 684 943
submit 35 1592
submit 2132 4219
submit 1043 3994
submit 15 7524
submit 759 3462
submit 2061 7787
submit 1361 8790
submit 2192 4786
submit 2226 8556
submit 861 632
submit 1346 4513
submit 2147 9688
submit 1426 3424
submit 437 2794
submit 1487 2183
submit 1201 7760
submit 1233 1651
submit 134 9360
submit 1450 2883
submit 1060 5902
submit 918 1443
submit 2386 4972
submit 240 8003
submit 541 1483
submit 1738 728
submit 994 4885
submit 417 5554
submit 2363 5499
submit 1067 4120
submit 1223 7246
submit 1351 4477
submit 913 4694
submit 487 9695
submit 1199 2750
submit 1328 9156
submit 1698 4857
submit 2393 8581
submit 1027 9862
submit 640 3129
submit 1091 7685
submit 1061 249
submit 421 3601
submit 1549 8797
submit 2056 315
submit 2024 8932
submit 1783 7778
submit 2423 1374
submit 1523 6312
submit 1185 4599
submit 1249 2150
submit 1684 4153
submit 1067 5433
submit 1928 8636
submit 1196 4802
submit 371 2515
submit 905 3272
submit 1161 9805
submit 234 9837
submit 791 1715
submit 1629 1260
submit 253 4336
submit 271 5360
submit 1146 1458
submit 1168 8359
submit 781 7446
submit 2198 3845
submit 644 7938
submit 118 1116
submit 661 711
submit 339 9373
submit 1066 2441
submit 1020 623
submit 1534 8930
submit 1273 413
submit 834 3721
submit 1986 7874
submit 2295 1698
submit 1384 3226
submit 534 495
submit 1259 1528
submit 723 6791
submit 2032 8648
submit 875 8215
submit 2477 7977
submit 1957 4599
submit 133 6975
submit 1263 1444
submit 820 5039
submit 68 9003
submit 738 9358
submit 1752 8296
submit 502 9852
submit 88 3523
submit 901 1819
submit 1539 2335
submit 1678 9056
submit 677 4111
submit 1972 9624
submit 729 2338
submit 1069 8787
submit 69 318
submit 110 6900
submit 349 3600
submit 2100 6575
submit 1547 4947
submit 259 1197
submit 1022 294
submit 2302 3495
submit 2276 1679
submit 411 1390
submit 538 7428
submit 1711 8627
submit 1034 8648
submit 2410 9764
submit 790 965
submit 236 9510
submit 1105 8496
submit 1069 3032
submit 2471 5761
submit 656 503
submit 2157 6315
submit 1937 9034
submit 18 3890
submit 1860 5626
submit 739 5673
submit 1346 8007
submit 2406 2281
submit 692 4354
submit 2498 8281
submit 791 7912
submit 1152 2970
submit 912 4166
submit 2360 4399
submit 2361 8589
submit 1671 3510
submit 1287 6538
submit 1467 6719
submit 848 6789
submit 1877 1280
submit 1462 8395
submit 923 7921
submit 1907 4481
submit 2473 1448
submit 354 5377
submit 1910 8545
submit 739 3094
submit 1221 7021
submit 1640 9440
submit 1434 3741
submit 488 7936
submit 1927 1539
submit 39 3680
submit 1529 4850
submit 2303 2006
submit 2401 728
submit 1064 2767
submit 646 9100
submit 1499 9099
submit 1763 3474
submit 1121 6601
submit 1150 9952
submit 341 9283
submit 1881 1664
submit 231 1783
submit 290 4036
submit 2105 3877
submit 407 143
submit 699 6094
submit 1471 3853
submit 195 4611
submit 1643 4419
submit 541 2512
submit 2245 5747
submit 545 4713
submit 2384 7172
submit 1819 5198
submit 408 9075
submit 151 2025
submit 2251 7245
submit 1750 9012
submit 2459 7742
submit 850 9996
submit 164 6858
submit 62 1080
submit 2335 3241
submit 1426 1010
submit 2308 6035
submit 1803 5882
submit 1601 6113
submit 641 7061
submit 2014 9961
submit 1562 4420
submit 1694 2753
submit 2009 3510
submit 505 9040
submit 1927 2823
submit 1209 2864
submit 621 5865
submit 348 1183
submit 1197 665
submit 2202 3858
submit 2191 4193
submit 1701 8672
submit 2335 1532
submit 647 10000
submit 1903 7759
submit 850 760
submit 2132 5110
submit 1900 3019
submit 1209 8763
submit 219 4511
submit 217 328
submit 1711 2271
submit 1214 1148
submit 688 2267
submit 1500 7995
submit 1971 5757
submit 1127 6104
submit 1556 8488
submit 560 5710
submit 208 9484
submit 331 9038
submit 1439 6601
submit 1409 14
submit 1306 8341
submit 2355 3671
submit 1004 7501
submit 1524 6445
submit 685 124
submit 1993 1555
submit 2436 2782
submit 490 9696
submit 334 7078
submit 1960 1943
submit 1733 3958
submit 157 7671
submit 1614 3662
submit 710 8903
submit 1415 7780
submit 997 4096
submit 507 1409
submit 1768 4327
submit 343 5226
submit 1363 7927
submit 1410 84
submit 2328 5150
submit 2467 7334
submit 643 678
submit 1262 2911
submit 1923 9808
submit 1604 7417
submit 2025 3983
submit 1503 8829
submit 1398 2932
submit 2031 3332
submit 1701 9818
submit 1709 4222
submit 2232 8314
submit 2381 8635
submit 804 8322
submit 760 4334
submit 207 3306
submit 291 4703
submit 2005 1864
submit 837 9252
submit 432 7589
submit 700 8477
submit 1086 9635
submit 1596 6746
submit 1345 4633
submit 1539 6502
submit 1296 7118
submit 1022 6752
submit 668 606
submit 1090 9043
submit 2025 6101
submit 1996 4574
submit 752 217
submit 2244 7886
submit 1714 6726
submit 615 1097
submit 1075 1114
submit 18 2555
submit 472 780
submit 462 3875
submit 1898 5144
submit 1360 7793
submit 1593 9531
submit 1086 5455
submit 4 5043
submit 1116 6587
submit 512 3712
submit 1226 9857
submit 305 8041
submit 355 3584
submit 2460 8167
submit 533 7952
submit 1439 4951
submit 711 1240
submit 928 9839
submit 948 8369
submit 1175 9357
submit 364 7682
submit 2192 7285
submit 2119 9514
submit 1791 9761
submit 1904 3715
submit 1636 2596
submit 2016 3240
submit 1839 837
submit 87 4832
submit 2363 1509
submit 489 4212
submit 1996 1759
submit 1942 6334
submit 201 1986
submit 313 47
submit 2089 4442
submit 550 2974
submit 943 755
submit 1956 210
submit 531 1916
submit 1886 1433
submit 156 4981
submit 1152 4408
submit 1779 858
submit 365 8535
submit 708 3653
submit 803 376
submit 1909 8546
submit 1662 8191
submit 352 7381
submit 680 8807
submit 189 5455
submit 1073 6555
submit 710 4437
submit 2320 596
submit 95 4005
submit 2234 3551
submit 677 590
submit 2160 7492
submit 298 6651
submit 2225 327
submit 1233 1685
submit 132 8197
submit 1424 2101
submit 185 4212
submit 1485 2958
submit 1451 2782
submit 501 5289
submit 1223 6468
submit 681 7301
submit 908 5104
submit 811 8322
submit 596 3006
submit 2115 8484
submit 503 7592
submit 281 4356
submit 1477 1821
submit 514 7668
submit 729 9815
submit 1879 7377
submit 2497 1493
submit 1359 7207
submit 2288 7377
submit 2311 5917
submit 1705 1144
submit 917 6330
submit 737 6342
submit 782 7748
submit 1636 2095
submit 2479 7022
submit 1457 1807
submit 1342 3576
submit 139 2206
submit 945 7672
submit 1833 3598
submit 883 2959
submit 211 2236
submit 929 1043
submit 567 6274
submit 1487 7004
submit 209 848
submit 722 2260
submit 585 9437
submit 2235 5192
submit 291 2451
submit 220 7826
submit 809 7441
submit 2382 1825
submit 1543 742
submit 479 6079
submit 352 6957
submit 790 7436
submit 2343 9384
submit 1142 4701
submit 1563 6156
submit 1800 2501
submit 1389 4632
submit 2144 9494
submit 1824 4166
submit 2336 374
submit 582 1278
submit 1587 6137
submit 1255 2636
submit 2019 8834
submit 589 5008
submit 825 7634
submit 1611 7682
submit 1763 6282
submit 1731 3148
submit 146 7878
submit 83 9284
submit 1880 6893
submit 132 2268
submit 683 6780
submit 417 3032
submit 1959 6360
submit 1174 3450
submit 117 666
submit 1862 4017
submit 1999 2513
submit 2478 5946
submit 1519 8523
submit 331 6233
submit 929 3689
submit 1066 8274
submit 1989 7580
submit 2236 3106
submit 1186 7475
submit 2437 1431
submit 346 8276
submit 454 7203
submit 1505 6124
submit 1060 9988
submit 2223 6751
submit 2363 1994
submit 1141 8241
submit 1416 8059
submit 2101 4307
submit 2489 5153
submit 1925 198
submit 526 6559
submit 1910 2604
submit 2163 4437
submit 901 1291
submit 2195 6895
submit 774 1281
submit 623 9360
submit 2180 1768
submit 2098 6332
submit 1013 8024
submit 1894 9471
submit 1573 1986
submit 2095 4047
submit 812 7086
submit 1938 6964
submit 140 9183
submit 446 8874
submit 1862 2614
submit 792 187
submit 1247 2423
submit 2114 3015
submit 290 3084
submit 2078 1993
submit 2495 6300
submit 2011 1912
submit 2305 3534
submit 2076 451
submit 2311 3058
submit 456 2954
submit 112 7656
submit 1808 9681
submit 200 9581
submit 568 545
submit 1821 404
submit 49 5999
submit 790 9277
submit 107 4111
submit 1717 2119
submit 297 9481
submit 487 5445
submit 637 8245
submit 145 1919
submit 2220 2204
submit 1814 9827
submit 1401 4906
submit 1456 3219
submit 2326 3573
submit 566 6501
submit 1937 3614
submit 609 4232
submit 2397 1713
submit 1216 3650
submit 2 5728
submit 1497 2554
submit 2329 1580
submit 1270 4590
submit 2461 1684
submit 54 8595
submit 1616 1255
submit 1572 4120
submit 1116 6663
submit 672 1034
submit 2383 8471
submit 1938 6682
submit 244 9727
submit 2093 7933
submit 2253 4526
submit 2059 1855
submit 1781 7765
submit 18 9962
submit 2396 6786
submit 2021 4342
submit 1070 3876
submit 2492 5138
submit 899 9247
submit 970 6819
submit 733 9934
submit 1004 4361
submit 1071 2800
submit 2387 1586
submit 104 4839
submit 471 3553
submit 739 9304
submit 49 9285
submit 912 22
submit 561 47
submit 1155 66
submit 1612 3802
submit 612 8344
submit 1009 2924
submit 301 8768
submit 1443 9050
submit 969 4459
submit 7 970
submit 503 2509
submit 1656 4589
submit 270 8143
submit 2309 8971
submit 1936 3677
submit 593 5894
submit 664 2043
submit 1856 2053
submit 79 6169
submit 862 4675
submit 1749 6122
submit 829 475
submit 1367 5128
submit 22 2032
submit 685 4472
submit 1320 6305
submit 1387 5099
submit 1944 9964
submit 1137 713
submit 1739 1411
submit 1037 7026
submit 2210 3153
submit 1963 4098
submit 1220 2480
submit 1096 9251
submit 111 5785
submit 1876 3349
submit 1613 6747
submit 918 5027
submit 1826 9307
submit 435 3035
submit 475 8493
submit 1010 7199
submit 620 8133
submit 1671 499
submit 1231 8556
submit 2258 5683
submit 1575 1939
submit 127 4156
submit 657 2712
submit 1086 9476
submit 1235 5087
submit 1076 4083
submit 1099 233
submit 2230 4079
submit 2118 2887
submit 2223 7646
submit 147 2032
submit 836 8036
submit 1307 5779
submit 862 4423
submit 41 1655
submit 347 5622
submit 1588 1882
submit 66 112
submit 894 2711
submit 2336 8737
submit 1653 4296
submit 1454 1718
submit 1884 4217
submit 426 3694
submit 1276 3402
submit 954 3361
submit 2161 2849
submit 2008 6832
submit 1103 1590
submit 1557 9856
submit 2463 1865
submit 226 9715
submit 2261 2035
submit 2038 2170
submit 366 2246
submit 1106 3621
submit 1 4226
submit 628 7646
submit 571 448
submit 1884 4142
submit 1181 3365
submit 225 5419
submit 1155 7360
submit 1803 1381
submit 1707 4532
submit 31 5263
submit 476 9049
submit 445 5395
submit 1293 8091
submit 2156 8501
submit 196 1781
submit 1469 9336
submit 2217 527
submit 2466 6302
submit 1340 3525
submit 1753 9739
submit 1898 4752
submit 1939 6434
submit 1485 2069
submit 1379 1943
submit 371 4333
submit 1533 2297
submit 136 1026
submit 1930 2333
submit 1197 1040
submit 1411 6932
submit 720 2125
submit 1432 7899
submit 1602 7469
submit 534 6274
submit 608 4818
submit 1549 1199
submit 1841 4698
submit 863 7173
submit 1034 4065
submit 912 1126
submit 1989 1091
submit 944 2852
submit 802 1207
submit 1334 6114
submit 1263 3093
submit 2413 5611
submit 466 6256
submit 1277 161
submit 751 3943
submit 1592 6192
submit 1216 5660
submit 1178 4564
submit 1306 7145
submit 916 222
submit 1229 9763
submit 1510 4496
submit 904 1571
submit 543 7820
submit 446 4301
submit 1548 6122
submit 360 8931
submit 928 5936
submit 36 3600
submit 390 2549
submit 1792 8650
submit 950 9476
submit 955 7886
submit 1854 7114
submit 322 9851
submit 1701 793
submit 549 4188
submit 1064 4511
submit 910 7489
submit 2181 6539
submit 132 9227
submit 340 4992
submit 1630 8833
submit 1661 8072
submit 1318 1872
submit 2191 1039
submit 1662 3229
submit 2247 9723
submit 2417 5289
submit 545 7230
submit 1787 5317
submit 2250 9669
submit 2138 3014
submit 2377 9821
submit 590 9216
submit 1286 2702
submit 1391 6306
submit 1259 5851
submit 986 8219
submit 206 127
submit 1142 4493
submit 1144 2105
submit 1163 8537
submit 814 4757
submit 442 195
submit 494 737
submit 2098 2212
submit 296 4211
submit 1832 3121
submit 651 7712
submit 311 2825
submit 365 6890
submit 537 2873
submit 1542 3656
submit 1412 5649
submit 1177 443
